movement_id,product_id,movement_date,movement_type,quantity_change,reference_type,reference_id
MOV-0000350,PRD-0069,2025-12-26,SALE,-5,Order,ORD-000087
MOV-0000351,PRD-0040,2025-12-26,SALE,-5,Order,ORD-000087
MOV-0000352,PRD-0040,2025-09-02,SALE,-14,Order,ORD-000089
MOV-0000353,PRD-0034,2025-09-02,SALE,-2,Order,ORD-000089
MOV-0000354,PRD-0064,2025-09-02,SALE,-2,Order,ORD-000089
MOV-0000355,PRD-0029,2025-09-02,SALE,-7,Order,ORD-000089
MOV-0000356,PRD-0021,2025-09-02,SALE,-9,Order,ORD-000089
MOV-0000357,PRD-0007,2025-09-02,SALE,-2,Order,ORD-000089
MOV-0000358,PRD-0053,2026-04-12,SALE,-3,Order,ORD-000090
MOV-0000359,PRD-0005,2026-04-12,SALE,-7,Order,ORD-000090
MOV-0000360,PRD-0032,2026-04-12,SALE,-2,Order,ORD-000090
MOV-0000361,PRD-0013,2026-06-05,SALE,-13,Order,ORD-000091
MOV-0000362,PRD-0009,2026-06-05,SALE,-2,Order,ORD-000091
MOV-0000363,PRD-0007,2025-04-10,SALE,-22,Order,ORD-000093
MOV-0000364,PRD-0047,2025-04-10,SALE,-18,Order,ORD-000093
MOV-0000365,PRD-0029,2025-04-10,SALE,-15,Order,ORD-000093
MOV-0000366,PRD-0034,2025-04-10,SALE,-7,Order,ORD-000093
MOV-0000367,PRD-0038,2025-08-10,SALE,-14,Order,ORD-000094
MOV-0000368,PRD-0070,2025-08-10,SALE,-22,Order,ORD-000094
MOV-0000369,PRD-0061,2025-10-19,SALE,-14,Order,ORD-000095
MOV-0000370,PRD-0005,2025-10-19,SALE,-12,Order,ORD-000095
MOV-0000371,PRD-0064,2025-10-19,SALE,-4,Order,ORD-000095
MOV-0000372,PRD-0029,2025-10-19,SALE,-3,Order,ORD-000095
MOV-0000373,PRD-0028,2025-11-23,SALE,-7,Order,ORD-000096
MOV-0000374,PRD-0027,2025-11-23,SALE,-6,Order,ORD-000096
MOV-0000375,PRD-0053,2026-03-28,SALE,-7,Order,ORD-000097
MOV-0000376,PRD-0045,2026-08-09,SALE,-12,Order,ORD-000098
MOV-0000377,PRD-0067,2026-08-09,SALE,-46,Order,ORD-000098
MOV-0000378,PRD-0008,2026-08-09,SALE,-12,Order,ORD-000098
MOV-0000379,PRD-0013,2026-08-09,SALE,-34,Order,ORD-000098
MOV-0000380,PRD-0066,2026-08-09,SALE,-9,Order,ORD-000098
MOV-0000381,PRD-0005,2026-01-05,SALE,-5,Order,ORD-000099
MOV-0000382,PRD-0050,2026-01-05,SALE,-22,Order,ORD-000099
MOV-0000383,PRD-0069,2026-01-05,SALE,-8,Order,ORD-000099
MOV-0000384,PRD-0031,2026-01-05,SALE,-5,Order,ORD-000099
MOV-0000385,PRD-0063,2026-06-11,SALE,-7,Order,ORD-000100
MOV-0000386,PRD-0066,2026-06-11,SALE,-7,Order,ORD-000100
MOV-0000387,PRD-0027,2026-06-11,SALE,-6,Order,ORD-000100
MOV-0000388,PRD-0022,2026-06-11,SALE,-2,Order,ORD-000100
MOV-0000389,PRD-0035,2025-06-30,SALE,-12,Order,ORD-000101
MOV-0000390,PRD-0047,2025-06-30,SALE,-2,Order,ORD-000101
MOV-0000391,PRD-0009,2025-06-30,SALE,-7,Order,ORD-000101
MOV-0000392,PRD-0069,2025-06-30,SALE,-10,Order,ORD-000101
MOV-0000393,PRD-0048,2025-11-06,SALE,-3,Order,ORD-000102
MOV-0000394,PRD-0026,2025-11-06,SALE,-16,Order,ORD-000102
MOV-0000395,PRD-0045,2025-11-06,SALE,-9,Order,ORD-000102
MOV-0000396,PRD-0046,2025-11-06,SALE,-1,Order,ORD-000102
MOV-0000397,PRD-0066,2025-05-22,SALE,-29,Order,ORD-000104
MOV-0000398,PRD-0034,2025-09-15,SALE,-12,Order,ORD-000105
MOV-0000399,PRD-0007,2025-09-15,SALE,-12,Order,ORD-000105
MOV-0000400,PRD-0048,2025-09-15,SALE,-17,Order,ORD-000105
MOV-0000401,PRD-0040,2025-09-15,SALE,-21,Order,ORD-000105
MOV-0000402,PRD-0051,2025-09-15,SALE,-91,Order,ORD-000105
MOV-0000403,PRD-0060,2025-09-15,SALE,-4,Order,ORD-000105
MOV-0000404,PRD-0037,2025-09-15,SALE,-104,Order,ORD-000105
MOV-0000405,PRD-0036,2026-02-10,SALE,-12,Order,ORD-000106
MOV-0000406,PRD-0063,2026-02-10,SALE,-82,Order,ORD-000106
MOV-0000407,PRD-0013,2026-02-10,SALE,-45,Order,ORD-000106
MOV-0000408,PRD-0007,2025-10-08,SALE,-6,Order,ORD-000107
MOV-0000409,PRD-0034,2025-10-08,SALE,-5,Order,ORD-000107
MOV-0000410,PRD-0027,2025-10-08,SALE,-32,Order,ORD-000107
MOV-0000411,PRD-0030,2025-10-08,SALE,-22,Order,ORD-000107
MOV-0000412,PRD-0059,2025-10-08,SALE,-6,Order,ORD-000107
MOV-0000413,PRD-0008,2025-03-13,SALE,-5,Order,ORD-000109
MOV-0000414,PRD-0007,2025-03-13,SALE,-10,Order,ORD-000109
MOV-0000415,PRD-0005,2025-03-13,SALE,-10,Order,ORD-000109
MOV-0000416,PRD-0026,2025-03-13,SALE,-58,Order,ORD-000109
MOV-0000417,PRD-0064,2025-03-13,SALE,-3,Order,ORD-000109
MOV-0000418,PRD-0034,2025-03-13,SALE,-5,Order,ORD-000109
MOV-0000419,PRD-0027,2025-06-04,SALE,-17,Order,ORD-000111
MOV-0000420,PRD-0009,2025-06-04,SALE,-3,Order,ORD-000111
MOV-0000421,PRD-0005,2025-03-31,SALE,-35,Order,ORD-000112
MOV-0000422,PRD-0066,2025-03-31,SALE,-35,Order,ORD-000112
MOV-0000423,PRD-0037,2025-12-10,SALE,-17,Order,ORD-000113
MOV-0000424,PRD-0034,2025-12-10,SALE,-6,Order,ORD-000113
MOV-0000425,PRD-0065,2025-12-10,SALE,-29,Order,ORD-000113
MOV-0000426,PRD-0021,2025-12-10,SALE,-17,Order,ORD-000113
MOV-0000427,PRD-0008,2025-06-12,SALE,-7,Order,ORD-000114
MOV-0000428,PRD-0037,2025-06-12,SALE,-34,Order,ORD-000114
MOV-0000429,PRD-0005,2025-06-12,SALE,-24,Order,ORD-000114
MOV-0000430,PRD-0063,2025-06-12,SALE,-41,Order,ORD-000114
MOV-0000431,PRD-0050,2025-07-29,SALE,-35,Order,ORD-000115
MOV-0000432,PRD-0031,2025-07-29,SALE,-31,Order,ORD-000115
MOV-0000433,PRD-0005,2025-07-29,SALE,-31,Order,ORD-000115
MOV-0000434,PRD-0037,2025-07-29,SALE,-88,Order,ORD-000115
MOV-0000435,PRD-0066,2025-07-29,SALE,-58,Order,ORD-000115
MOV-0000436,PRD-0034,2025-07-29,SALE,-8,Order,ORD-000115
MOV-0000437,PRD-0063,2025-07-29,SALE,-54,Order,ORD-000115
MOV-0000438,PRD-0048,2025-09-09,SALE,-11,Order,ORD-000116
MOV-0000439,PRD-0032,2025-09-09,SALE,-11,Order,ORD-000116
MOV-0000440,PRD-0023,2025-09-09,SALE,-4,Order,ORD-000116
MOV-0000441,PRD-0015,2025-09-09,SALE,-9,Order,ORD-000116
MOV-0000442,PRD-0006,2026-05-17,SALE,-7,Order,ORD-000117
MOV-0000443,PRD-0007,2026-05-17,SALE,-14,Order,ORD-000117
MOV-0000444,PRD-0030,2026-05-17,SALE,-19,Order,ORD-000117
MOV-0000445,PRD-0013,2026-05-17,SALE,-12,Order,ORD-000117
MOV-0000446,PRD-0053,2026-03-28,SALE,-5,Order,ORD-000118
MOV-0000447,PRD-0016,2026-03-28,SALE,-2,Order,ORD-000118
MOV-0000448,PRD-0066,2026-03-28,SALE,-16,Order,ORD-000118
MOV-0000449,PRD-0047,2026-03-28,SALE,-1,Order,ORD-000118
MOV-0000450,PRD-0050,2025-11-03,SALE,-8,Order,ORD-000119
MOV-0000451,PRD-0003,2025-07-28,SALE,-1,Order,ORD-000120
MOV-0000452,PRD-0021,2025-07-28,SALE,-7,Order,ORD-000120
MOV-0000453,PRD-0066,2025-07-28,SALE,-6,Order,ORD-000120
MOV-0000454,PRD-0029,2025-11-25,SALE,-2,Order,ORD-000122
MOV-0000455,PRD-0068,2025-11-25,SALE,-9,Order,ORD-000122
MOV-0000456,PRD-0045,2025-11-25,SALE,-32,Order,ORD-000122
MOV-0000457,PRD-0031,2025-11-25,SALE,-32,Order,ORD-000122
MOV-0000458,PRD-0025,2025-11-25,SALE,-7,Order,ORD-000122
MOV-0000459,PRD-0061,2026-05-07,SALE,-24,Order,ORD-000123
MOV-0000460,PRD-0034,2026-05-07,SALE,-11,Order,ORD-000123
MOV-0000461,PRD-0051,2026-08-26,SALE,-12,Order,ORD-000124
MOV-0000462,PRD-0005,2026-08-26,SALE,-19,Order,ORD-000124
MOV-0000463,PRD-0050,2025-08-25,SALE,-43,Order,ORD-000125
MOV-0000464,PRD-0032,2025-08-25,SALE,-12,Order,ORD-000125
MOV-0000465,PRD-0015,2025-08-25,SALE,-17,Order,ORD-000125
MOV-0000466,PRD-0045,2025-08-25,SALE,-17,Order,ORD-000125
MOV-0000467,PRD-0040,2025-08-25,SALE,-9,Order,ORD-000125
MOV-0000468,PRD-0008,2026-08-10,SALE,-4,Order,ORD-000126
MOV-0000469,PRD-0040,2026-08-10,SALE,-7,Order,ORD-000126
MOV-0000470,PRD-0032,2026-08-10,SALE,-5,Order,ORD-000126
MOV-0000471,PRD-0069,2026-08-10,SALE,-1,Order,ORD-000126
MOV-0000472,PRD-0063,2026-06-04,SALE,-31,Order,ORD-000127
MOV-0000473,PRD-0005,2026-06-04,SALE,-14,Order,ORD-000127
MOV-0000474,PRD-0066,2026-06-04,SALE,-13,Order,ORD-000127
MOV-0000475,PRD-0011,2026-06-04,SALE,-7,Order,ORD-000127
MOV-0000476,PRD-0022,2026-06-04,SALE,-7,Order,ORD-000127
MOV-0000477,PRD-0069,2026-05-12,SALE,-1,Order,ORD-000128
MOV-0000478,PRD-0056,2026-05-12,SALE,-1,Order,ORD-000128
MOV-0000479,PRD-0064,2026-05-12,SALE,-8,Order,ORD-000128
MOV-0000480,PRD-0036,2026-05-12,SALE,-1,Order,ORD-000128
MOV-0000481,PRD-0021,2025-04-18,SALE,-13,Order,ORD-000129
MOV-0000482,PRD-0065,2025-04-18,SALE,-30,Order,ORD-000129
MOV-0000483,PRD-0060,2026-03-03,SALE,-4,Order,ORD-000132
MOV-0000484,PRD-0058,2026-03-03,SALE,-22,Order,ORD-000132
MOV-0000485,PRD-0023,2026-03-03,SALE,-22,Order,ORD-000132
MOV-0000486,PRD-0034,2026-03-03,SALE,-14,Order,ORD-000132
MOV-0000487,PRD-0045,2026-03-03,SALE,-25,Order,ORD-000132
MOV-0000488,PRD-0038,2026-03-03,SALE,-4,Order,ORD-000132
MOV-0000489,PRD-0005,2025-11-18,SALE,-10,Order,ORD-000133
MOV-0000490,PRD-0066,2025-11-18,SALE,-27,Order,ORD-000133
MOV-0000491,PRD-0010,2025-11-18,SALE,-5,Order,ORD-000133
MOV-0000492,PRD-0007,2025-11-18,SALE,-12,Order,ORD-000133
MOV-0000493,PRD-0007,2026-06-25,SALE,-22,Order,ORD-000134
MOV-0000494,PRD-0021,2026-06-25,SALE,-18,Order,ORD-000134
MOV-0000495,PRD-0026,2026-06-25,SALE,-78,Order,ORD-000134
MOV-0000496,PRD-0030,2026-06-25,SALE,-37,Order,ORD-000134
MOV-0000497,PRD-0061,2025-06-02,SALE,-22,Order,ORD-000135
MOV-0000498,PRD-0021,2025-06-02,SALE,-13,Order,ORD-000135
MOV-0000499,PRD-0037,2025-06-02,SALE,-44,Order,ORD-000135
MOV-0000500,PRD-0005,2026-06-16,SALE,-7,Order,ORD-000136
MOV-0000501,PRD-0022,2026-06-16,SALE,-5,Order,ORD-000136
MOV-0000502,PRD-0037,2026-06-16,SALE,-22,Order,ORD-000136
MOV-0000503,PRD-0001,2025-04-30,SALE,-7,Order,ORD-000137
MOV-0000504,PRD-0037,2025-04-30,SALE,-27,Order,ORD-000137
MOV-0000505,PRD-0053,2025-04-30,SALE,-9,Order,ORD-000137
MOV-0000506,PRD-0066,2025-04-30,SALE,-21,Order,ORD-000137
MOV-0000507,PRD-0034,2025-04-30,SALE,-4,Order,ORD-000137
MOV-0000508,PRD-0066,2025-11-16,SALE,-29,Order,ORD-000139
MOV-0000509,PRD-0069,2025-11-16,SALE,-22,Order,ORD-000139
MOV-0000510,PRD-0010,2025-11-16,SALE,-11,Order,ORD-000139
MOV-0000511,PRD-0007,2025-11-16,SALE,-4,Order,ORD-000139
MOV-0000512,PRD-0048,2025-11-16,SALE,-4,Order,ORD-000139
MOV-0000513,PRD-0034,2025-11-16,SALE,-7,Order,ORD-000139
MOV-0000514,PRD-0021,2025-10-26,SALE,-4,Order,ORD-000140
MOV-0000515,PRD-0011,2025-10-26,SALE,-2,Order,ORD-000140
MOV-0000516,PRD-0066,2025-10-26,SALE,-4,Order,ORD-000140
MOV-0000517,PRD-0030,2025-05-15,SALE,-13,Order,ORD-000141
MOV-0000518,PRD-0025,2025-09-23,SALE,-11,Order,ORD-000142
MOV-0000519,PRD-0005,2025-09-23,SALE,-16,Order,ORD-000142
MOV-0000520,PRD-0058,2025-09-23,SALE,-11,Order,ORD-000142
MOV-0000521,PRD-0027,2025-09-23,SALE,-37,Order,ORD-000142
MOV-0000522,PRD-0036,2025-09-23,SALE,-9,Order,ORD-000142
MOV-0000523,PRD-0052,2025-09-23,SALE,-2,Order,ORD-000142
MOV-0000524,PRD-0027,2025-10-13,SALE,-31,Order,ORD-000143
MOV-0000525,PRD-0033,2025-10-13,SALE,-3,Order,ORD-000143
MOV-0000526,PRD-0013,2025-10-13,SALE,-52,Order,ORD-000143
MOV-0000527,PRD-0024,2025-10-13,SALE,-82,Order,ORD-000143
MOV-0000528,PRD-0003,2026-08-08,SALE,-2,Order,ORD-000144
MOV-0000529,PRD-0005,2026-08-08,SALE,-6,Order,ORD-000144
MOV-0000530,PRD-0049,2026-08-08,SALE,-3,Order,ORD-000144
MOV-0000531,PRD-0070,2026-08-08,SALE,-3,Order,ORD-000144
MOV-0000532,PRD-0023,2026-03-27,SALE,-17,Order,ORD-000145
MOV-0000533,PRD-0066,2026-03-27,SALE,-14,Order,ORD-000145
MOV-0000534,PRD-0046,2026-03-27,SALE,-9,Order,ORD-000145
MOV-0000535,PRD-0057,2026-03-27,SALE,-17,Order,ORD-000145
MOV-0000536,PRD-0008,2026-03-27,SALE,-6,Order,ORD-000145
MOV-0000537,PRD-0065,2026-03-27,SALE,-40,Order,ORD-000145
MOV-0000538,PRD-0026,2026-03-27,SALE,-35,Order,ORD-000145
MOV-0000539,PRD-0007,2026-05-03,SALE,-2,Order,ORD-000147
MOV-0000540,PRD-0037,2026-06-28,SALE,-19,Order,ORD-000148
MOV-0000541,PRD-0053,2026-06-28,SALE,-9,Order,ORD-000148
MOV-0000542,PRD-0007,2026-06-28,SALE,-6,Order,ORD-000148
MOV-0000543,PRD-0045,2025-05-15,SALE,-36,Order,ORD-000150
MOV-0000544,PRD-0038,2025-05-15,SALE,-5,Order,ORD-000150
MOV-0000545,PRD-0049,2025-05-15,SALE,-10,Order,ORD-000150
MOV-0000546,PRD-0066,2026-05-30,SALE,-26,Order,ORD-000151
MOV-0000547,PRD-0034,2026-05-30,SALE,-7,Order,ORD-000151
MOV-0000548,PRD-0045,2026-05-30,SALE,-30,Order,ORD-000151
MOV-0000549,PRD-0007,2026-05-30,SALE,-2,Order,ORD-000151
MOV-0000550,PRD-0053,2026-05-30,SALE,-14,Order,ORD-000151
MOV-0000551,PRD-0045,2026-05-28,SALE,-43,Order,ORD-000152
MOV-0000552,PRD-0022,2026-05-28,SALE,-7,Order,ORD-000152
MOV-0000553,PRD-0030,2026-05-28,SALE,-43,Order,ORD-000152
MOV-0000554,PRD-0069,2026-07-19,SALE,-11,Order,ORD-000153
MOV-0000555,PRD-0063,2026-08-03,SALE,-34,Order,ORD-000154
MOV-0000556,PRD-0007,2026-08-03,SALE,-7,Order,ORD-000154
MOV-0000557,PRD-0029,2026-08-03,SALE,-1,Order,ORD-000154
MOV-0000558,PRD-0045,2025-09-20,SALE,-6,Order,ORD-000155
MOV-0000559,PRD-0061,2025-09-20,SALE,-8,Order,ORD-000155
MOV-0000560,PRD-0009,2025-09-20,SALE,-4,Order,ORD-000155
MOV-0000561,PRD-0027,2025-09-20,SALE,-13,Order,ORD-000155
MOV-0000562,PRD-0069,2026-05-12,SALE,-22,Order,ORD-000157
MOV-0000563,PRD-0030,2026-05-12,SALE,-47,Order,ORD-000157
MOV-0000564,PRD-0017,2026-05-12,SALE,-4,Order,ORD-000157
MOV-0000565,PRD-0035,2026-05-12,SALE,-22,Order,ORD-000157
MOV-0000566,PRD-0030,2025-12-27,SALE,-5,Order,ORD-000158
MOV-0000567,PRD-0023,2025-12-27,SALE,-9,Order,ORD-000158
MOV-0000568,PRD-0005,2025-12-27,SALE,-22,Order,ORD-000158
MOV-0000569,PRD-0019,2025-12-27,SALE,-23,Order,ORD-000158
MOV-0000570,PRD-0055,2026-01-22,SALE,-14,Order,ORD-000159
MOV-0000571,PRD-0027,2026-01-22,SALE,-14,Order,ORD-000159
MOV-0000572,PRD-0069,2025-03-23,SALE,-7,Order,ORD-000160
MOV-0000573,PRD-0034,2025-03-23,SALE,-7,Order,ORD-000160
MOV-0000574,PRD-0050,2025-03-23,SALE,-8,Order,ORD-000160
MOV-0000575,PRD-0022,2025-11-17,SALE,-7,Order,ORD-000161
MOV-0000576,PRD-0045,2025-04-21,SALE,-9,Order,ORD-000162
MOV-0000577,PRD-0003,2025-04-21,SALE,-9,Order,ORD-000162
MOV-0000578,PRD-0007,2026-08-03,SALE,-11,Order,ORD-000163
MOV-0000579,PRD-0063,2026-08-03,SALE,-13,Order,ORD-000163
MOV-0000580,PRD-0064,2026-08-03,SALE,-13,Order,ORD-000163
MOV-0000581,PRD-0069,2026-08-03,SALE,-11,Order,ORD-000163
MOV-0000582,PRD-0053,2026-08-03,SALE,-7,Order,ORD-000163
MOV-0000583,PRD-0043,2026-08-03,SALE,-2,Order,ORD-000163
MOV-0000584,PRD-0034,2026-08-03,SALE,-7,Order,ORD-000163
MOV-0000585,PRD-0023,2025-12-24,SALE,-4,Order,ORD-000164
MOV-0000586,PRD-0064,2025-12-24,SALE,-6,Order,ORD-000164
MOV-0000587,PRD-0001,2026-01-24,SALE,-5,Order,ORD-000166
MOV-0000588,PRD-0005,2026-01-24,SALE,-29,Order,ORD-000166
MOV-0000589,PRD-0052,2026-01-24,SALE,-7,Order,ORD-000166
MOV-0000590,PRD-0050,2026-01-24,SALE,-15,Order,ORD-000166
MOV-0000591,PRD-0013,2026-01-24,SALE,-20,Order,ORD-000166
MOV-0000592,PRD-0032,2026-01-24,SALE,-10,Order,ORD-000166
MOV-0000593,PRD-0037,2026-04-27,SALE,-34,Order,ORD-000167
MOV-0000594,PRD-0033,2026-04-27,SALE,-3,Order,ORD-000167
MOV-0000595,PRD-0022,2026-04-27,SALE,-10,Order,ORD-000167
MOV-0000596,PRD-0045,2026-04-27,SALE,-20,Order,ORD-000167
MOV-0000597,PRD-0034,2026-04-27,SALE,-3,Order,ORD-000167
MOV-0000598,PRD-0030,2025-09-02,SALE,-37,Order,ORD-000169
MOV-0000599,PRD-0024,2025-09-02,SALE,-32,Order,ORD-000169
MOV-0000600,PRD-0025,2025-09-02,SALE,-15,Order,ORD-000169
MOV-0000601,PRD-0056,2025-09-02,SALE,-10,Order,ORD-000169
MOV-0000602,PRD-0034,2026-07-09,SALE,-3,Order,ORD-000171
MOV-0000603,PRD-0004,2026-07-09,SALE,-3,Order,ORD-000171
MOV-0000604,PRD-0066,2026-07-09,SALE,-3,Order,ORD-000171
MOV-0000605,PRD-0011,2026-02-23,SALE,-3,Order,ORD-000172
MOV-0000606,PRD-0005,2026-02-23,SALE,-16,Order,ORD-000172
MOV-0000607,PRD-0053,2026-02-23,SALE,-14,Order,ORD-000172
MOV-0000608,PRD-0003,2026-01-24,SALE,-8,Order,ORD-000173
MOV-0000609,PRD-0049,2026-07-08,SALE,-4,Order,ORD-000175
MOV-0000610,PRD-0009,2026-07-08,SALE,-2,Order,ORD-000175
MOV-0000611,PRD-0058,2026-03-04,SALE,-3,Order,ORD-000176
MOV-0000612,PRD-0030,2026-03-04,SALE,-34,Order,ORD-000176
MOV-0000613,PRD-0007,2026-03-04,SALE,-19,Order,ORD-000176
MOV-0000614,PRD-0069,2026-03-04,SALE,-19,Order,ORD-000176
MOV-0000615,PRD-0050,2026-03-04,SALE,-28,Order,ORD-000176
MOV-0000616,PRD-0045,2025-03-12,SALE,-9,Order,ORD-000177
MOV-0000617,PRD-0012,2025-03-12,SALE,-3,Order,ORD-000177
MOV-0000618,PRD-0058,2025-12-13,SALE,-4,Order,ORD-000178
MOV-0000619,PRD-0023,2026-03-09,SALE,-7,Order,ORD-000179
MOV-0000620,PRD-0066,2026-03-09,SALE,-50,Order,ORD-000179
MOV-0000621,PRD-0036,2026-03-09,SALE,-10,Order,ORD-000179
MOV-0000622,PRD-0050,2025-10-14,SALE,-37,Order,ORD-000180
MOV-0000623,PRD-0062,2025-10-14,SALE,-49,Order,ORD-000180
MOV-0000624,PRD-0034,2025-10-14,SALE,-19,Order,ORD-000180
MOV-0000625,PRD-0036,2025-10-14,SALE,-11,Order,ORD-000180
MOV-0000626,PRD-0030,2025-10-14,SALE,-37,Order,ORD-000180
MOV-0000627,PRD-0026,2025-11-01,SALE,-49,Order,ORD-000181
MOV-0000628,PRD-0066,2025-11-01,SALE,-41,Order,ORD-000181
MOV-0000629,PRD-0032,2025-11-01,SALE,-16,Order,ORD-000181
MOV-0000630,PRD-0054,2025-11-01,SALE,-57,Order,ORD-000181
MOV-0000631,PRD-0037,2025-11-01,SALE,-61,Order,ORD-000181
MOV-0000632,PRD-0011,2026-06-18,SALE,-16,Order,ORD-000183
MOV-0000633,PRD-0023,2026-06-18,SALE,-14,Order,ORD-000183
MOV-0000634,PRD-0040,2026-06-18,SALE,-14,Order,ORD-000183
MOV-0000635,PRD-0034,2026-06-18,SALE,-5,Order,ORD-000183
MOV-0000636,PRD-0030,2026-02-21,SALE,-14,Order,ORD-000185
MOV-0000637,PRD-0066,2026-02-21,SALE,-30,Order,ORD-000185
MOV-0000638,PRD-0032,2026-02-21,SALE,-10,Order,ORD-000185
MOV-0000639,PRD-0006,2026-02-21,SALE,-17,Order,ORD-000185
MOV-0000640,PRD-0026,2026-02-21,SALE,-68,Order,ORD-000185
MOV-0000641,PRD-0069,2026-02-21,SALE,-7,Order,ORD-000185
MOV-0000642,PRD-0050,2026-02-21,SALE,-14,Order,ORD-000185
MOV-0000643,PRD-0049,2026-05-05,SALE,-31,Order,ORD-000186
MOV-0000644,PRD-0069,2026-05-05,SALE,-14,Order,ORD-000186
MOV-0000645,PRD-0007,2026-08-27,SALE,-8,Order,ORD-000187
MOV-0000646,PRD-0034,2026-08-27,SALE,-8,Order,ORD-000187
MOV-0000647,PRD-0055,2026-08-27,SALE,-2,Order,ORD-000187
MOV-0000648,PRD-0019,2026-08-27,SALE,-18,Order,ORD-000187
MOV-0000649,PRD-0066,2026-08-01,SALE,-37,Order,ORD-000188
MOV-0000650,PRD-0053,2025-12-22,SALE,-7,Order,ORD-000191
MOV-0000651,PRD-0015,2025-12-22,SALE,-11,Order,ORD-000191
MOV-0000652,PRD-0027,2025-05-07,SALE,-16,Order,ORD-000192
MOV-0000653,PRD-0022,2025-05-07,SALE,-3,Order,ORD-000192
MOV-0000654,PRD-0008,2025-05-07,SALE,-6,Order,ORD-000192
MOV-0000655,PRD-0030,2026-05-10,SALE,-7,Order,ORD-000193
MOV-0000656,PRD-0007,2026-05-10,SALE,-1,Order,ORD-000193
MOV-0000657,PRD-0036,2026-05-10,SALE,-6,Order,ORD-000193
MOV-0000658,PRD-0047,2026-05-10,SALE,-1,Order,ORD-000193
MOV-0000659,PRD-0034,2026-05-10,SALE,-5,Order,ORD-000193
MOV-0000660,PRD-0034,2026-03-04,SALE,-11,Order,ORD-000194
MOV-0000661,PRD-0027,2026-03-04,SALE,-38,Order,ORD-000194
MOV-0000662,PRD-0045,2026-03-04,SALE,-31,Order,ORD-000194
MOV-0000663,PRD-0051,2026-06-14,SALE,-22,Order,ORD-000195
MOV-0000664,PRD-0025,2026-06-30,SALE,-7,Order,ORD-000196
MOV-0000665,PRD-0045,2026-06-30,SALE,-30,Order,ORD-000196
MOV-0000666,PRD-0050,2026-06-30,SALE,-36,Order,ORD-000196
MOV-0000667,PRD-0056,2026-06-30,SALE,-13,Order,ORD-000196
MOV-0000668,PRD-0005,2026-06-30,SALE,-33,Order,ORD-000196
MOV-0000669,PRD-0047,2026-06-30,SALE,-3,Order,ORD-000196
MOV-0000670,PRD-0053,2026-07-08,SALE,-12,Order,ORD-000197
MOV-0000671,PRD-0031,2026-07-08,SALE,-54,Order,ORD-000197
MOV-0000672,PRD-0062,2026-07-08,SALE,-37,Order,ORD-000197
MOV-0000673,PRD-0045,2026-07-08,SALE,-12,Order,ORD-000197
MOV-0000674,PRD-0009,2025-11-03,SALE,-4,Order,ORD-000198
MOV-0000675,PRD-0006,2025-11-03,SALE,-9,Order,ORD-000198
MOV-0000676,PRD-0066,2025-11-03,SALE,-20,Order,ORD-000198
MOV-0000677,PRD-0067,2025-11-03,SALE,-16,Order,ORD-000198
MOV-0000678,PRD-0011,2025-08-30,SALE,-8,Order,ORD-000199
MOV-0000679,PRD-0063,2025-08-30,SALE,-12,Order,ORD-000199
MOV-0000680,PRD-0021,2026-01-23,SALE,-8,Order,ORD-000200
MOV-0000681,PRD-0016,2026-01-23,SALE,-17,Order,ORD-000200
MOV-0000682,PRD-0034,2026-01-23,SALE,-4,Order,ORD-000200
MOV-0000683,PRD-0036,2025-12-05,SALE,-5,Order,ORD-000202
MOV-0000684,PRD-0045,2025-12-05,SALE,-4,Order,ORD-000202
MOV-0000685,PRD-0050,2025-12-05,SALE,-15,Order,ORD-000202
MOV-0000686,PRD-0009,2025-12-05,SALE,-5,Order,ORD-000202
MOV-0000687,PRD-0027,2026-01-05,SALE,-63,Order,ORD-000203
MOV-0000688,PRD-0049,2026-01-05,SALE,-39,Order,ORD-000203
MOV-0000689,PRD-0036,2026-01-05,SALE,-8,Order,ORD-000203
MOV-0000690,PRD-0021,2026-01-05,SALE,-16,Order,ORD-000203
MOV-0000691,PRD-0050,2026-01-05,SALE,-51,Order,ORD-000203
MOV-0000692,PRD-0040,2025-12-09,SALE,-5,Order,ORD-000204
MOV-0000693,PRD-0026,2026-06-12,SALE,-53,Order,ORD-000206
MOV-0000694,PRD-0009,2026-06-12,SALE,-8,Order,ORD-000206
MOV-0000695,PRD-0048,2026-06-12,SALE,-4,Order,ORD-000206
MOV-0000696,PRD-0006,2026-06-12,SALE,-20,Order,ORD-000206
MOV-0000697,PRD-0054,2026-06-12,SALE,-61,Order,ORD-000206
MOV-0000698,PRD-0028,2026-06-12,SALE,-94,Order,ORD-000206
MOV-0000699,PRD-0031,2025-03-09,SALE,-17,Order,ORD-000208
MOV-0000700,PRD-0060,2025-03-09,SALE,-5,Order,ORD-000208
MOV-0000701,PRD-0005,2025-03-09,SALE,-14,Order,ORD-000208
MOV-0000702,PRD-0065,2025-03-09,SALE,-19,Order,ORD-000208
MOV-0000703,PRD-0017,2025-03-09,SALE,-5,Order,ORD-000208
MOV-0000704,PRD-0037,2026-09-06,SALE,-44,Order,ORD-000209
MOV-0000705,PRD-0063,2026-09-06,SALE,-25,Order,ORD-000209
MOV-0000706,PRD-0053,2026-09-06,SALE,-8,Order,ORD-000209
MOV-0000707,PRD-0066,2026-09-06,SALE,-6,Order,ORD-000209
