order_id,customer_id,order_date,required_date,shipped_date,delivered_date,order_status,sales_channel,payment_terms_days,subtotal,tax_amount,shipping_amount,total_amount,total_cost,gross_profit,delivery_status,delivery_delay_days,delivery_lead_time_days,is_overdue_open_order
ORD-000143,CUS-0034,2025-10-12,2025-10-21,2025-10-13,2025-10-17,Delivered,Corporate Account,30,2432680.0,437882.4,0.0,2870562.4,1713150.0,719530.0,On Time,0,5.0,False
ORD-000144,CUS-0109,2026-08-02,2026-08-10,2026-08-08,2026-08-10,Delivered,Corporate Account,15,250888.75,45159.97,0.0,296048.72,191500.0,59388.75,On Time,0,8.0,False
ORD-000145,CUS-0043,2026-03-21,2026-04-04,2026-03-27,2026-03-30,Delivered,Corporate Account,45,2915211.25,524738.03,0.0,3439949.27,2269750.0,645461.25,On Time,0,9.0,False
ORD-000146,CUS-0035,2026-05-30,2026-06-12,,,Cancelled,Phone / WhatsApp,30,2429700.0,437346.0,0.0,2867046.0,1799700.0,630000.0,Cancelled,0,,False
ORD-000147,CUS-0054,2026-04-30,2026-05-04,2026-05-03,2026-05-08,Delivered,Direct Sales,15,64837.5,11670.75,1500.0,78008.25,47400.0,17437.5,Delayed,4,8.0,False
ORD-000148,CUS-0025,2026-06-23,2026-07-07,2026-06-28,2026-07-01,Delivered,Corporate Account,15,762232.5,137201.85,0.0,899434.35,573400.0,188832.5,On Time,0,8.0,False
ORD-000149,CUS-0011,2025-07-12,2025-07-21,,,Confirmed,Corporate Account,60,2328500.0,419130.0,0.0,2747630.0,1803600.0,524900.0,Overdue Open Order,407,,True
ORD-000150,CUS-0075,2025-05-08,2025-05-23,2025-05-15,2025-05-17,Delivered,Tender,30,332637.5,59874.75,0.0,392512.25,228050.0,104587.5,On Time,0,9.0,False
ORD-000151,CUS-0004,2026-05-23,2026-06-02,2026-05-30,2026-06-02,Delivered,Phone / WhatsApp,30,1040087.5,187215.75,0.0,1227303.25,735650.0,304437.5,On Time,0,10.0,False
ORD-000152,CUS-0096,2026-05-22,2026-06-05,2026-05-28,2026-06-01,Delivered,Direct Sales,30,1821228.75,327821.17,0.0,2149049.92,1283800.0,537428.75,On Time,0,10.0,False
ORD-000153,CUS-0079,2026-07-15,2026-07-19,2026-07-19,2026-07-23,Delivered,Tender,45,424297.5,76373.55,0.0,500671.05,333300.0,90997.5,Delayed,4,8.0,False
ORD-000154,CUS-0090,2026-07-30,2026-08-10,2026-08-03,2026-08-04,Delivered,Phone / WhatsApp,30,666426.25,119956.72,0.0,786382.97,459550.0,206876.25,On Time,0,5.0,False
ORD-000155,CUS-0080,2025-09-18,2025-09-27,2025-09-20,2025-09-25,Delivered,Phone / WhatsApp,30,519580.0,93524.4,0.0,613104.4,363600.0,155980.0,On Time,0,7.0,False
ORD-000156,CUS-0086,2025-03-16,2025-03-28,,,Processing,Website,15,95475.0,17185.5,2500.0,115160.5,72600.0,22875.0,Overdue Open Order,522,,True
ORD-000157,CUS-0005,2026-05-09,2026-05-21,2026-05-12,2026-05-14,Delivered,Corporate Account,30,6708361.25,1207505.02,0.0,7915866.28,5190950.0,1517411.25,On Time,0,5.0,False
ORD-000158,CUS-0058,2025-12-24,2026-01-01,2025-12-27,2025-12-28,Delivered,Direct Sales,45,884331.25,159179.62,0.0,1043510.88,649650.0,234681.25,On Time,0,4.0,False
ORD-000159,CUS-0050,2026-01-18,2026-01-22,2026-01-22,2026-01-24,Delivered,Direct Sales,60,736855.0,132633.9,0.0,869488.9,540400.0,196455.0,Delayed,2,6.0,False
ORD-000160,CUS-0094,2025-03-19,2025-03-30,2025-03-23,2025-03-25,Delivered,Corporate Account,45,319630.0,57533.4,0.0,377163.4,228850.0,90780.0,On Time,0,6.0,False
ORD-000161,CUS-0116,2025-11-16,2025-11-27,2025-11-17,2025-11-21,Delivered,Corporate Account,30,92767.5,16698.15,2000.0,111465.65,64750.0,28017.5,On Time,0,5.0,False
ORD-000162,CUS-0036,2025-04-20,2025-04-26,2025-04-21,2025-04-23,Delivered,Corporate Account,45,833310.0,149995.8,0.0,983305.8,610200.0,223110.0,On Time,0,3.0,False
ORD-000163,CUS-0043,2026-07-28,2026-08-09,2026-08-03,2026-08-04,Delivered,Phone / WhatsApp,45,1780862.5,320555.25,0.0,2101417.75,1389700.0,391162.5,On Time,0,7.0,False
ORD-000164,CUS-0105,2025-12-19,2026-01-01,2025-12-24,2025-12-27,Delivered,Direct Sales,15,385110.0,69319.8,0.0,454429.8,308900.0,76210.0,On Time,0,8.0,False
ORD-000165,CUS-0009,2025-11-25,2025-11-29,,,Processing,Tender,30,601365.0,108245.7,0.0,709610.7,429900.0,171465.0,Overdue Open Order,276,,True
ORD-000166,CUS-0024,2026-01-17,2026-01-26,2026-01-24,2026-01-25,Delivered,Corporate Account,60,4622367.5,832026.15,0.0,5454393.65,3783350.0,839017.5,On Time,0,8.0,False
ORD-000167,CUS-0075,2026-04-25,2026-05-10,2026-04-27,2026-05-01,Delivered,Corporate Account,30,704145.0,126746.1,0.0,830891.1,539500.0,164645.0,On Time,0,6.0,False
ORD-000168,CUS-0019,2026-02-28,2026-03-15,,,Processing,Corporate Account,30,195776.25,35239.72,0.0,231015.98,148800.0,46976.25,Overdue Open Order,170,,True
ORD-000169,CUS-0002,2025-08-28,2025-09-08,2025-09-02,2025-09-05,Delivered,Direct Sales,60,2394916.25,431084.92,0.0,2826001.17,1803300.0,591616.25,On Time,0,8.0,False
ORD-000170,CUS-0074,2026-06-10,2026-06-19,,,Confirmed,Direct Sales,30,1679891.25,302380.42,0.0,1982271.68,1259100.0,420791.25,Overdue Open Order,74,,True
ORD-000171,CUS-0082,2026-07-06,2026-07-19,2026-07-09,2026-07-12,Delivered,Direct Sales,30,42660.0,7678.8,2000.0,52338.8,28500.0,14160.0,On Time,0,6.0,False
ORD-000172,CUS-0120,2026-02-18,2026-03-03,2026-02-23,2026-02-24,Delivered,Phone / WhatsApp,30,1017743.75,183193.88,0.0,1200937.62,742450.0,275293.75,On Time,0,6.0,False
ORD-000173,CUS-0101,2026-01-17,2026-01-22,2026-01-24,2026-01-26,Delivered,Website,30,635760.0,114436.8,0.0,750196.8,520000.0,115760.0,Delayed,4,9.0,False
ORD-000174,CUS-0008,2025-08-18,2025-08-31,,,Processing,Phone / WhatsApp,45,1056935.0,190248.3,0.0,1247183.3,743900.0,313035.0,Overdue Open Order,366,,True
ORD-000175,CUS-0090,2026-07-04,2026-07-10,2026-07-08,2026-07-10,Delivered,Corporate Account,30,151370.0,27246.6,0.0,178616.6,117600.0,33770.0,On Time,0,6.0,False
ORD-000176,CUS-0035,2026-02-25,2026-03-09,2026-03-04,2026-03-07,Delivered,Corporate Account,30,2653137.5,477564.75,0.0,3130702.25,1971250.0,681887.5,On Time,0,10.0,False
ORD-000177,CUS-0083,2025-03-06,2025-03-10,2025-03-12,2025-03-15,Delivered,Website,30,151091.25,27196.42,0.0,178287.67,120450.0,30641.25,Delayed,5,9.0,False
ORD-000178,CUS-0082,2025-12-12,2025-12-21,2025-12-13,2025-12-16,Delivered,Corporate Account,30,98175.0,17671.5,3000.0,118846.5,77800.0,20375.0,On Time,0,4.0,False
ORD-000179,CUS-0002,2026-03-08,2026-03-22,2026-03-09,2026-03-11,Returned,Direct Sales,60,2102585.0,378465.3,0.0,2481050.3,1628650.0,473935.0,On Time,0,3.0,False
ORD-000180,CUS-0046,2025-10-12,2025-10-26,2025-10-14,2025-10-19,Delivered,Corporate Account,60,3735613.75,672410.47,0.0,4408024.22,2793100.0,942513.75,On Time,0,7.0,False
ORD-000181,CUS-0050,2025-10-28,2025-11-08,2025-11-01,2025-11-02,Delivered,Direct Sales,60,7368977.5,1326415.95,0.0,8695393.45,5737400.0,1631577.5,On Time,0,5.0,False
ORD-000182,CUS-0050,2025-07-27,2025-08-03,,,Processing,Direct Sales,60,626892.5,112840.65,0.0,739733.15,439250.0,187642.5,Overdue Open Order,394,,True
ORD-000183,CUS-0120,2026-06-16,2026-06-25,2026-06-18,2026-06-21,Delivered,Direct Sales,30,2318082.5,417254.85,0.0,2735337.35,1753150.0,564932.5,On Time,0,5.0,False
ORD-000184,CUS-0101,2026-06-18,2026-06-23,,,Cancelled,Phone / WhatsApp,30,596012.5,107282.25,0.0,703294.75,398950.0,197062.5,Cancelled,0,,False
ORD-000185,CUS-0001,2026-02-16,2026-02-24,2026-02-21,2026-02-24,Delivered,Website,45,5030197.5,905435.55,0.0,5935633.05,4274850.0,755347.5,On Time,0,8.0,False
ORD-000186,CUS-0034,2026-05-03,2026-05-16,2026-05-05,2026-05-10,Delivered,Website,30,637211.25,114698.02,0.0,751909.28,467600.0,169611.25,On Time,0,7.0,False
ORD-000187,CUS-0010,2026-08-26,2026-09-07,2026-08-27,2026-08-31,Delivered,Corporate Account,30,402137.5,72384.75,0.0,474522.25,298900.0,103237.5,On Time,0,5.0,False
ORD-000188,CUS-0092,2026-07-25,2026-08-03,2026-08-01,2026-08-03,Delivered,Direct Sales,30,196100.0,35298.0,0.0,231398.0,120250.0,75850.0,On Time,0,9.0,False
ORD-000189,CUS-0001,2026-05-27,2026-06-05,,,Cancelled,Website,45,3908418.75,703515.38,0.0,4611934.12,3236950.0,671468.75,Cancelled,0,,False
ORD-000190,CUS-0037,2025-04-16,2025-04-29,,,Pending,Website,30,224147.5,40346.55,0.0,264494.05,174150.0,49997.5,Overdue Open Order,490,,True
ORD-000191,CUS-0049,2025-12-18,2026-01-02,2025-12-22,2025-12-25,Delivered,Website,45,539333.75,97080.07,0.0,636413.82,393800.0,145533.75,On Time,0,7.0,False
ORD-000192,CUS-0032,2025-05-06,2025-05-14,2025-05-07,2025-05-08,Delivered,Phone / WhatsApp,30,286511.25,51572.03,0.0,338083.28,189750.0,96761.25,On Time,0,2.0,False
ORD-000193,CUS-0104,2026-05-03,2026-05-16,2026-05-10,,Shipped,Direct Sales,30,1315746.25,236834.32,0.0,1552580.57,996150.0,319596.25,Overdue Open Order,108,,True
ORD-000194,CUS-0034,2026-03-02,2026-03-10,2026-03-04,2026-03-06,Delivered,Phone / WhatsApp,30,568345.0,102302.1,0.0,670647.1,378550.0,189795.0,On Time,0,4.0,False
ORD-000195,CUS-0102,2026-06-08,2026-06-22,2026-06-14,2026-06-19,Delivered,Website,45,165165.0,29729.7,0.0,194894.7,106700.0,58465.0,On Time,0,11.0,False
ORD-000196,CUS-0095,2026-06-24,2026-07-02,2026-06-30,2026-07-03,Delivered,Corporate Account,45,1164645.0,209636.1,0.0,1374281.1,828800.0,335845.0,Delayed,1,9.0,False
ORD-000197,CUS-0002,2026-07-06,2026-07-19,2026-07-08,2026-07-09,Delivered,Direct Sales,60,1231627.5,221692.95,0.0,1453320.45,850800.0,380827.5,On Time,0,3.0,False
ORD-000198,CUS-0049,2025-10-29,2025-11-13,2025-11-03,2025-11-08,Delivered,Phone / WhatsApp,45,613610.0,110449.8,0.0,724059.8,485850.0,127760.0,On Time,0,10.0,False
ORD-000199,CUS-0012,2025-08-23,2025-08-27,2025-08-30,2025-09-02,Delivered,Direct Sales,30,543750.0,97875.0,0.0,641625.0,383600.0,160150.0,Delayed,6,10.0,False
ORD-000200,CUS-0074,2026-01-19,2026-01-28,2026-01-23,2026-01-27,Delivered,Direct Sales,30,1495542.5,269197.65,0.0,1764740.15,1103900.0,391642.5,On Time,0,8.0,False
ORD-000201,CUS-0060,2025-03-12,2025-03-24,,,Pending,Corporate Account,15,14707.5,2647.35,1500.0,18854.85,9750.0,4957.5,Overdue Open Order,526,,True
ORD-000202,CUS-0059,2025-11-29,2025-12-03,2025-12-05,2025-12-08,Delivered,Phone / WhatsApp,30,1180812.5,212546.25,0.0,1393358.75,915200.0,265612.5,Delayed,5,9.0,False
ORD-000203,CUS-0049,2026-01-04,2026-01-18,2026-01-05,2026-01-09,Delivered,Phone / WhatsApp,45,4420370.0,795666.6,0.0,5216036.6,3280150.0,1140220.0,On Time,0,5.0,False
ORD-000204,CUS-0059,2025-12-05,2025-12-11,2025-12-09,2025-12-13,Delivered,Website,30,335112.5,60320.25,0.0,395432.75,248000.0,87112.5,Delayed,2,8.0,False
ORD-000205,CUS-0095,2025-03-13,2025-03-26,,,Processing,Phone / WhatsApp,45,1123555.0,202239.9,0.0,1325794.9,823400.0,300155.0,Overdue Open Order,524,,True
ORD-000206,CUS-0085,2026-06-11,2026-06-21,2026-06-12,2026-06-17,Delivered,Direct Sales,60,2927700.0,526986.0,0.0,3454686.0,2112050.0,815650.0,On Time,0,6.0,False
ORD-000207,CUS-0042,2026-08-27,2026-09-04,,,Pending,Corporate Account,30,177080.0,31874.4,0.0,208954.4,135800.0,41280.0,Open - Within Promise,0,,False
ORD-000208,CUS-0034,2025-03-03,2025-03-09,2025-03-09,,Shipped,Corporate Account,30,475595.0,85607.1,0.0,561202.1,341850.0,133745.0,Overdue Open Order,541,,True
ORD-000209,CUS-0011,2026-08-30,2026-09-13,2026-09-01,2026-09-01,Delivered,Corporate Account,60,1015487.5,182787.75,0.0,1198275.25,751900.0,263587.5,On Time,0,2.0,False
ORD-000210,CUS-0037,2025-04-11,2025-04-15,2025-04-13,2025-04-18,Delivered,Direct Sales,30,287687.5,51783.75,0.0,339471.25,208550.0,79137.5,Delayed,3,7.0,False
ORD-000211,CUS-0018,2025-12-01,2025-12-08,2025-12-08,2025-12-09,Delivered,Corporate Account,30,369070.0,66432.6,0.0,435502.6,270950.0,98120.0,Delayed,1,8.0,False
ORD-000212,CUS-0069,2025-10-10,2025-10-14,2025-10-14,2025-10-17,Delivered,Tender,30,261056.25,46990.12,0.0,308046.38,192500.0,68556.25,Delayed,3,7.0,False
ORD-000213,CUS-0054,2025-06-23,2025-06-28,2025-06-25,2025-06-30,Delivered,Corporate Account,15,194957.5,35092.35,0.0,230049.85,145400.0,49557.5,Delayed,2,7.0,False
ORD-000214,CUS-0055,2025-12-31,2026-01-08,2026-01-07,2026-01-12,Delivered,Direct Sales,60,2737401.25,492732.22,0.0,3230133.48,1961650.0,775751.25,Delayed,4,12.0,False
ORD-000215,CUS-0001,2026-08-31,2026-09-08,,,Cancelled,Phone / WhatsApp,45,1339530.0,241115.4,0.0,1580645.4,972600.0,366930.0,Cancelled,0,,False
ORD-000216,CUS-0099,2025-11-16,2025-11-22,,,Cancelled,Phone / WhatsApp,15,362920.0,65325.6,0.0,428245.6,255600.0,107320.0,Cancelled,0,,False
ORD-000217,CUS-0073,2025-10-06,2025-10-17,,,Processing,Tender,30,351037.5,63186.75,0.0,414224.25,237600.0,113437.5,Overdue Open Order,319,,True
ORD-000218,CUS-0089,2026-08-18,2026-09-01,2026-08-19,2026-08-21,Delivered,Corporate Account,45,1535940.0,276469.2,0.0,1812409.2,1143600.0,392340.0,On Time,0,3.0,False
ORD-000219,CUS-0004,2026-05-27,2026-06-08,2026-06-03,2026-06-07,Delivered,Direct Sales,30,1902020.0,342363.6,0.0,2244383.6,1407600.0,494420.0,On Time,0,11.0,False
ORD-000220,CUS-0113,2025-05-25,2025-06-01,2025-06-01,2025-06-04,Delivered,Corporate Account,60,978440.0,176119.2,0.0,1154559.2,758300.0,220140.0,Delayed,3,10.0,False
ORD-000221,CUS-0007,2026-08-14,2026-08-25,2026-08-21,2026-08-25,Delivered,Corporate Account,15,218975.0,39415.5,0.0,258390.5,161000.0,57975.0,On Time,0,11.0,False
ORD-000222,CUS-0028,2026-05-23,2026-06-03,2026-05-30,2026-06-01,Delivered,Corporate Account,30,883035.0,158946.3,0.0,1041981.3,653000.0,230035.0,On Time,0,9.0,False
ORD-000223,CUS-0100,2026-08-08,2026-08-17,2026-08-13,2026-08-14,Delivered,Corporate Account,45,145890.0,26260.2,0.0,172150.2,105600.0,40290.0,On Time,0,6.0,False
ORD-000224,CUS-0010,2025-10-22,2025-11-03,,,Confirmed,Direct Sales,30,138842.5,24991.65,0.0,163834.15,112000.0,26842.5,Overdue Open Order,302,,True
ORD-000225,CUS-0110,2025-07-10,2025-07-16,2025-07-14,2025-07-15,Delivered,Direct Sales,30,472890.0,85120.2,0.0,558010.2,345850.0,127040.0,On Time,0,5.0,False
ORD-000226,CUS-0050,2026-01-24,2026-02-06,2026-01-29,2026-01-30,Delivered,Phone / WhatsApp,60,594026.25,106924.72,0.0,700950.97,454300.0,139726.25,On Time,0,6.0,False
ORD-000227,CUS-0036,2025-11-14,2025-11-19,2025-11-16,,Shipped,Website,45,6450848.75,1161152.77,0.0,7612001.53,5334150.0,1116698.75,Overdue Open Order,286,,True
ORD-000228,CUS-0064,2025-10-08,2025-10-14,2025-10-13,2025-10-16,Delivered,Corporate Account,30,1282220.0,230799.6,0.0,1513019.6,957350.0,324870.0,Delayed,2,8.0,False
ORD-000229,CUS-0056,2025-11-22,2025-11-29,,,Processing,Direct Sales,45,28120.0,5061.6,2000.0,35181.6,17100.0,11020.0,Overdue Open Order,276,,True
ORD-000230,CUS-0008,2025-06-01,2025-06-12,2025-06-02,2025-06-07,Delivered,Corporate Account,45,266097.5,47897.55,0.0,313995.05,199900.0,66197.5,On Time,0,6.0,False
ORD-000231,CUS-0001,2026-01-30,2026-02-09,2026-02-05,,Shipped,Direct Sales,45,6925628.75,1246613.18,0.0,8172241.92,5253700.0,1671928.75,Overdue Open Order,204,,True
ORD-000232,CUS-0067,2026-08-04,2026-08-08,2026-08-11,2026-08-14,Delivered,Phone / WhatsApp,60,151143.75,27205.88,0.0,178349.62,113650.0,37493.75,Delayed,6,10.0,False
ORD-000233,CUS-0120,2025-03-18,2025-03-25,2025-03-20,,Shipped,Website,30,1336632.5,240593.85,0.0,1577226.35,986300.0,350332.5,Overdue Open Order,525,,True
ORD-000234,CUS-0062,2025-10-29,2025-11-07,,,Processing,Direct Sales,45,481350.0,86643.0,0.0,567993.0,367050.0,114300.0,Overdue Open Order,298,,True
ORD-000235,CUS-0014,2026-06-28,2026-07-04,2026-06-29,2026-07-02,Delivered,Phone / WhatsApp,45,1679077.5,302233.95,0.0,1981311.45,1242500.0,436577.5,On Time,0,4.0,False
ORD-000236,CUS-0045,2025-12-17,2025-12-22,2025-12-23,2025-12-28,Delivered,Direct Sales,60,1833951.25,330111.22,0.0,2164062.48,1412950.0,421001.25,Delayed,6,11.0,False
ORD-000237,CUS-0086,2025-12-05,2025-12-17,2025-12-07,2025-12-11,Delivered,Direct Sales,15,226575.0,40783.5,0.0,267358.5,163200.0,63375.0,On Time,0,6.0,False
ORD-000238,CUS-0047,2026-08-12,2026-08-24,2026-08-19,2026-08-23,Delivered,Tender,30,56100.0,10098.0,1500.0,67698.0,38900.0,17200.0,On Time,0,11.0,False
ORD-000239,CUS-0064,2025-08-26,2025-09-05,,,Confirmed,Corporate Account,30,2415668.75,434820.38,0.0,2850489.12,1808000.0,607668.75,Overdue Open Order,361,,True
ORD-000240,CUS-0021,2025-04-19,2025-04-28,2025-04-26,2025-04-29,Delivered,Direct Sales,30,130815.0,23546.7,0.0,154361.7,99000.0,31815.0,Delayed,1,10.0,False
ORD-000241,CUS-0067,2026-03-28,2026-04-09,2026-03-30,2026-04-04,Delivered,Direct Sales,60,1567441.25,282139.42,0.0,1849580.68,1129550.0,437891.25,On Time,0,7.0,False
ORD-000242,CUS-0062,2026-07-15,2026-07-22,2026-07-17,,Shipped,Direct Sales,45,468802.5,84384.45,0.0,553186.95,319000.0,149802.5,Overdue Open Order,41,,True
ORD-000243,CUS-0050,2026-06-26,2026-07-05,,,Processing,Website,60,1589017.5,286023.15,0.0,1875040.65,1205550.0,383467.5,Overdue Open Order,58,,True
ORD-000244,CUS-0077,2026-02-03,2026-02-15,,,Confirmed,Direct Sales,15,53927.5,9706.95,2500.0,66134.45,35750.0,18177.5,Overdue Open Order,198,,True
ORD-000245,CUS-0038,2026-07-08,2026-07-13,,,Cancelled,Direct Sales,45,505337.5,90960.75,0.0,596298.25,379150.0,126187.5,Cancelled,0,,False
ORD-000246,CUS-0108,2025-07-06,2025-07-14,2025-07-10,2025-07-14,Delivered,Website,45,3366576.25,605983.72,0.0,3972559.98,2551000.0,815576.25,On Time,0,8.0,False
ORD-000247,CUS-0036,2026-02-28,2026-03-10,2026-03-01,2026-03-04,Delivered,Phone / WhatsApp,45,3271528.75,588875.17,0.0,3860403.92,2413800.0,857728.75,On Time,0,4.0,False
ORD-000248,CUS-0036,2025-11-25,2025-12-01,2025-11-29,2025-12-01,Delivered,Direct Sales,45,1487360.0,267724.8,0.0,1755084.8,1160850.0,326510.0,On Time,0,6.0,False
ORD-000249,CUS-0003,2026-07-07,2026-07-16,2026-07-13,2026-07-17,Delivered,Direct Sales,15,617950.0,111231.0,0.0,729181.0,457800.0,160150.0,Delayed,1,10.0,False
ORD-000250,CUS-0036,2025-12-09,2025-12-16,2025-12-13,2025-12-17,Delivered,Phone / WhatsApp,45,356931.25,64247.62,0.0,421178.88,273750.0,83181.25,Delayed,1,8.0,False
ORD-000251,CUS-0095,2025-09-02,2025-09-14,2025-09-05,2025-09-09,Delivered,Corporate Account,45,965315.0,173756.7,0.0,1139071.7,648150.0,317165.0,On Time,0,7.0,False
ORD-000252,CUS-0095,2025-06-20,2025-06-24,,,Confirmed,Corporate Account,45,4129895.0,743381.1,0.0,4873276.1,3226550.0,903345.0,Overdue Open Order,434,,True
ORD-000253,CUS-0090,2025-05-30,2025-06-05,2025-06-05,2025-06-08,Delivered,Corporate Account,30,394365.0,70985.7,0.0,465350.7,301350.0,93015.0,Delayed,3,9.0,False
ORD-000254,CUS-0075,2026-08-05,2026-08-16,2026-08-12,2026-08-16,Delivered,Direct Sales,30,3818870.0,687396.6,0.0,4506266.6,2990400.0,828470.0,On Time,0,11.0,False
ORD-000255,CUS-0071,2026-02-07,2026-02-21,2026-02-10,2026-02-12,Delivered,Website,30,3193541.25,574837.42,0.0,3768378.67,2568850.0,624691.25,On Time,0,5.0,False
ORD-000256,CUS-0017,2026-08-18,2026-08-22,,,Confirmed,Website,30,191375.0,34447.5,0.0,225822.5,142800.0,48575.0,Overdue Open Order,10,,True
ORD-000257,CUS-0044,2026-03-02,2026-03-07,2026-03-06,2026-03-08,Delivered,Direct Sales,60,61597.5,11087.55,3000.0,75685.05,39400.0,22197.5,Delayed,1,6.0,False
ORD-000258,CUS-0068,2026-02-12,2026-02-22,2026-02-15,2026-02-19,Returned,Corporate Account,30,128440.0,23119.2,0.0,151559.2,96000.0,32440.0,On Time,0,7.0,False
ORD-000259,CUS-0024,2025-09-22,2025-10-03,2025-09-27,2025-09-30,Delivered,Corporate Account,60,2436722.5,438610.05,0.0,2875332.55,1821750.0,614972.5,On Time,0,8.0,False
ORD-000260,CUS-0001,2026-08-09,2026-08-13,2026-08-15,2026-08-17,Delivered,Direct Sales,45,7347080.0,1322474.4,0.0,8669554.4,5930800.0,1416280.0,Delayed,4,8.0,False
ORD-000261,CUS-0046,2026-08-18,2026-08-22,2026-08-22,2026-08-23,Delivered,Website,60,1525151.25,274527.22,0.0,1799678.48,1119850.0,405301.25,Delayed,1,5.0,False
ORD-000262,CUS-0116,2025-08-10,2025-08-14,2025-08-16,,Shipped,Tender,30,1832453.75,329841.67,0.0,2162295.42,1356900.0,475553.75,Overdue Open Order,383,,True
ORD-000263,CUS-0001,2025-04-01,2025-04-14,2025-04-07,2025-04-11,Delivered,Direct Sales,45,1105655.0,199017.9,0.0,1304672.9,836350.0,269305.0,On Time,0,10.0,False
ORD-000264,CUS-0053,2025-05-11,2025-05-23,2025-05-18,2025-05-23,Delivered,Corporate Account,45,44460.0,8002.8,3000.0,55462.8,31200.0,13260.0,On Time,0,12.0,False
ORD-000265,CUS-0055,2026-05-07,2026-05-21,2026-05-12,2026-05-16,Delivered,Direct Sales,60,2485475.0,447385.5,0.0,2932860.5,1949500.0,535975.0,On Time,0,9.0,False
ORD-000266,CUS-0048,2025-03-09,2025-03-19,2025-03-16,2025-03-19,Delivered,Corporate Account,30,1518100.0,273258.0,0.0,1791358.0,1171600.0,346500.0,On Time,0,10.0,False
ORD-000267,CUS-0080,2026-06-09,2026-06-15,2026-06-11,2026-06-15,Delivered,Direct Sales,30,518385.0,93309.3,0.0,611694.3,381750.0,136635.0,On Time,0,6.0,False
ORD-000268,CUS-0048,2026-01-15,2026-01-25,2026-01-16,2026-01-19,Delivered,Website,30,368140.0,66265.2,0.0,434405.2,290400.0,77740.0,On Time,0,4.0,False
ORD-000269,CUS-0071,2025-07-31,2025-08-06,2025-08-01,2025-08-06,Delivered,Phone / WhatsApp,30,531188.75,95613.97,0.0,626802.72,387700.0,143488.75,On Time,0,6.0,False
ORD-000270,CUS-0047,2026-01-04,2026-01-17,2026-01-08,,Shipped,Corporate Account,30,183150.0,32967.0,0.0,216117.0,127600.0,55550.0,Overdue Open Order,227,,True
ORD-000271,CUS-0030,2025-08-27,2025-09-04,2025-08-29,2025-09-01,Returned,Website,30,430490.0,77488.2,0.0,507978.2,347850.0,82640.0,On Time,0,5.0,False
ORD-000272,CUS-0032,2025-10-29,2025-11-05,2025-11-04,,Shipped,Direct Sales,30,139077.5,25033.95,0.0,164111.45,97500.0,41577.5,Overdue Open Order,300,,True
ORD-000273,CUS-0104,2025-07-21,2025-07-27,2025-07-26,2025-07-28,Delivered,Phone / WhatsApp,30,1567912.5,282224.25,0.0,1850136.75,1190250.0,377662.5,Delayed,1,7.0,False
ORD-000274,CUS-0056,2025-11-25,2025-11-30,2025-11-26,2025-12-01,Delivered,Corporate Account,45,1862537.5,335256.75,0.0,2197794.25,1455250.0,407287.5,Delayed,1,6.0,False
ORD-000275,CUS-0043,2026-03-28,2026-04-10,2026-04-02,2026-04-03,Delivered,Phone / WhatsApp,45,1309162.5,235649.25,0.0,1544811.75,1005950.0,303212.5,On Time,0,6.0,False
ORD-000276,CUS-0097,2025-10-23,2025-11-03,2025-10-27,2025-10-31,Delivered,Direct Sales,45,2839645.0,511136.1,0.0,3350781.1,2384100.0,455545.0,On Time,0,8.0,False
ORD-000277,CUS-0092,2025-11-23,2025-12-07,2025-11-24,2025-11-27,Delivered,Direct Sales,30,10260.0,1846.8,3000.0,15106.8,5850.0,4410.0,On Time,0,4.0,False
ORD-000278,CUS-0039,2026-03-10,2026-03-24,2026-03-15,2026-03-16,Delivered,Corporate Account,30,1788341.25,321901.42,0.0,2110242.67,1247950.0,540391.25,On Time,0,6.0,False
ORD-000279,CUS-0103,2025-07-31,2025-08-14,,,Processing,Direct Sales,30,1128022.5,203044.05,0.0,1331066.55,837350.0,290672.5,Overdue Open Order,383,,True
ORD-000280,CUS-0005,2026-07-08,2026-07-12,2026-07-14,2026-07-19,Delivered,Corporate Account,30,2302985.0,414537.3,0.0,2717522.3,1775200.0,527785.0,Delayed,7,11.0,False
