payment_id,invoice_id,order_id,customer_id,payment_date,payment_method,payment_amount
PAY-0000295,INV-000216,ORD-000293,CUS-0011,2025-10-29,Cheque,321600.15
PAY-0000296,INV-000217,ORD-000294,CUS-0063,2026-03-09,Cheque,349442.78
PAY-0000297,INV-000217,ORD-000294,CUS-0063,2026-03-11,Online Transfer,65981.96
PAY-0000298,INV-000217,ORD-000294,CUS-0063,2026-08-29,Bank Transfer,164362.36
PAY-0000299,INV-000218,ORD-000295,CUS-0072,2026-06-24,Online Transfer,405576.9
PAY-0000300,INV-000218,ORD-000295,CUS-0072,2026-07-30,Cheque,552870.06
PAY-0000301,INV-000218,ORD-000295,CUS-0072,2026-07-31,Cheque,63778.19
PAY-0000302,INV-000219,ORD-000296,CUS-0007,2025-10-14,Online Transfer,368696.9
PAY-0000303,INV-000220,ORD-000297,CUS-0013,2026-07-27,Bank Transfer,865450.35
PAY-0000304,INV-000221,ORD-000298,CUS-0005,2026-07-03,Cheque,7340102.97
PAY-0000305,INV-000222,ORD-000299,CUS-0089,2026-08-11,Cheque,1637350.3
PAY-0000306,INV-000223,ORD-000300,CUS-0098,2026-06-14,Cheque,2169276.88
PAY-0000307,INV-000223,ORD-000300,CUS-0098,2026-08-11,Online Transfer,63613.52
PAY-0000308,INV-000224,ORD-000301,CUS-0023,2026-08-29,Cheque,306327.26
PAY-0000309,INV-000225,ORD-000302,CUS-0028,2026-03-20,Online Transfer,441556.0
PAY-0000310,INV-000226,ORD-000303,CUS-0043,2025-09-26,Cheque,1944933.02
PAY-0000311,INV-000226,ORD-000303,CUS-0043,2026-07-07,Cheque,826485.78
PAY-0000312,INV-000227,ORD-000305,CUS-0044,2026-08-12,Cheque,819625.05
PAY-0000313,INV-000228,ORD-000306,CUS-0004,2026-04-24,Online Transfer,782656.52
PAY-0000314,INV-000228,ORD-000306,CUS-0004,2026-07-14,Cheque,357071.4
PAY-0000315,INV-000228,ORD-000306,CUS-0004,2026-07-22,Cheque,70748.53
PAY-0000316,INV-000229,ORD-000307,CUS-0115,2026-06-19,Cheque,1273594.65
PAY-0000317,INV-000230,ORD-000308,CUS-0079,2026-04-17,Bank Transfer,351688.51
PAY-0000318,INV-000230,ORD-000308,CUS-0079,2026-04-27,Online Transfer,210680.31
PAY-0000319,INV-000230,ORD-000308,CUS-0079,2026-05-03,Bank Transfer,868565.56
PAY-0000320,INV-000231,ORD-000309,CUS-0119,2026-04-15,Bank Transfer,133694.0
PAY-0000321,INV-000232,ORD-000310,CUS-0109,2026-07-21,Online Transfer,304229.08
PAY-0000322,INV-000233,ORD-000312,CUS-0076,2026-06-07,Bank Transfer,449206.71
PAY-0000323,INV-000233,ORD-000312,CUS-0076,2026-08-13,Bank Transfer,471967.67
PAY-0000324,INV-000234,ORD-000313,CUS-0074,2026-07-15,Bank Transfer,587198.21
PAY-0000325,INV-000234,ORD-000313,CUS-0074,2026-08-28,Bank Transfer,709910.89
PAY-0000326,INV-000235,ORD-000314,CUS-0016,2026-05-30,Cheque,630370.93
PAY-0000327,INV-000235,ORD-000314,CUS-0016,2026-07-03,Online Transfer,89266.82
PAY-0000328,INV-000236,ORD-000316,CUS-0030,2026-06-07,Bank Transfer,46612.8
PAY-0000329,INV-000237,ORD-000317,CUS-0016,2026-06-03,Bank Transfer,16641.7
PAY-0000330,INV-000238,ORD-000318,CUS-0025,2026-04-20,Online Transfer,70994.6
PAY-0000331,INV-000239,ORD-000319,CUS-0079,2026-07-26,Bank Transfer,423947.45
PAY-0000332,INV-000240,ORD-000320,CUS-0108,2026-06-21,Cheque,384228.65
PAY-0000333,INV-000241,ORD-000321,CUS-0032,2026-03-01,Bank Transfer,295154.88
PAY-0000334,INV-000242,ORD-000322,CUS-0005,2026-08-24,Online Transfer,1575985.88
PAY-0000335,INV-000243,ORD-000323,CUS-0011,2025-09-28,Bank Transfer,3781265.75
PAY-0000336,INV-000244,ORD-000324,CUS-0032,2026-04-18,Online Transfer,105407.8
PAY-0000337,INV-000245,ORD-000325,CUS-0005,2025-10-03,Online Transfer,608036.3
PAY-0000338,INV-000246,ORD-000327,CUS-0064,2026-08-14,Online Transfer,5361596.97
PAY-0000339,INV-000247,ORD-000328,CUS-0035,2026-08-26,Online Transfer,373773.75
PAY-0000340,INV-000247,ORD-000328,CUS-0035,2026-08-27,Bank Transfer,440608.04
PAY-0000341,INV-000248,ORD-000329,CUS-0055,2026-06-13,Cheque,1170712.07
PAY-0000342,INV-000248,ORD-000329,CUS-0055,2026-08-02,Cash,4547240.48
PAY-0000343,INV-000249,ORD-000330,CUS-0055,2026-08-04,Cheque,3081065.55
PAY-0000344,INV-000250,ORD-000331,CUS-0090,2026-06-02,Cheque,809733.7
PAY-0000345,INV-000251,ORD-000332,CUS-0035,2026-02-21,Bank Transfer,2151352.4
PAY-0000346,INV-000252,ORD-000334,CUS-0011,2025-10-31,Bank Transfer,846045.15
PAY-0000347,INV-000252,ORD-000334,CUS-0011,2026-04-02,Online Transfer,576073.15
PAY-0000348,INV-000253,ORD-000335,CUS-0103,2026-03-17,Bank Transfer,43995.61
PAY-0000349,INV-000253,ORD-000335,CUS-0103,2026-04-24,Online Transfer,60387.09
PAY-0000350,INV-000254,ORD-000336,CUS-0044,2026-01-06,Bank Transfer,3671200.82
PAY-0000351,INV-000254,ORD-000336,CUS-0044,2026-08-02,Bank Transfer,31184.88
PAY-0000352,INV-000255,ORD-000337,CUS-0045,2026-06-26,Online Transfer,39733.28
PAY-0000353,INV-000255,ORD-000337,CUS-0045,2026-07-05,Bank Transfer,580290.34
PAY-0000354,INV-000256,ORD-000339,CUS-0089,2026-08-14,Bank Transfer,412825.92
PAY-0000355,INV-000256,ORD-000339,CUS-0089,2026-09-01,Cheque,46621.83
PAY-0000356,INV-000257,ORD-000341,CUS-0081,2025-07-19,Bank Transfer,1180118.0
PAY-0000357,INV-000258,ORD-000342,CUS-0071,2026-06-04,Bank Transfer,181461.88
PAY-0000358,INV-000259,ORD-000343,CUS-0001,2026-07-18,Bank Transfer,1808291.0
PAY-0000359,INV-000260,ORD-000344,CUS-0043,2025-06-19,Bank Transfer,3433364.03
PAY-0000360,INV-000260,ORD-000344,CUS-0043,2025-07-11,Online Transfer,1803804.89
PAY-0000361,INV-000261,ORD-000345,CUS-0045,2025-11-22,Bank Transfer,1694562.68
PAY-0000362,INV-000261,ORD-000345,CUS-0045,2026-04-11,Online Transfer,1831157.84
PAY-0000363,INV-000262,ORD-000346,CUS-0074,2026-02-07,Bank Transfer,3157550.62
PAY-0000364,INV-000262,ORD-000346,CUS-0074,2026-04-04,Bank Transfer,2258389.78
PAY-0000365,INV-000263,ORD-000347,CUS-0079,2026-01-26,Bank Transfer,1087222.5
PAY-0000366,INV-000264,ORD-000349,CUS-0120,2026-07-02,Bank Transfer,722637.9
PAY-0000367,INV-000265,ORD-000350,CUS-0010,2026-05-27,Bank Transfer,444842.34
PAY-0000368,INV-000265,ORD-000350,CUS-0010,2026-08-07,Online Transfer,691103.84
PAY-0000369,INV-000266,ORD-000351,CUS-0052,2026-08-12,Online Transfer,1123079.75
PAY-0000370,INV-000267,ORD-000352,CUS-0031,2026-05-08,Bank Transfer,280699.88
PAY-0000371,INV-000268,ORD-000354,CUS-0046,2026-07-31,Bank Transfer,8520310.95
PAY-0000372,INV-000269,ORD-000355,CUS-0044,2026-06-25,Cheque,2930987.25
PAY-0000373,INV-000270,ORD-000356,CUS-0088,2026-05-06,Cheque,332167.05
PAY-0000374,INV-000271,ORD-000357,CUS-0095,2026-08-30,Bank Transfer,1727923.29
PAY-0000375,INV-000271,ORD-000357,CUS-0095,2026-08-30,Bank Transfer,1097769.64
PAY-0000376,INV-000271,ORD-000357,CUS-0095,2026-08-30,Bank Transfer,760138.27
PAY-0000377,INV-000272,ORD-000358,CUS-0118,2026-01-16,Bank Transfer,225911.0
PAY-0000378,INV-000273,ORD-000359,CUS-0062,2026-01-18,Bank Transfer,916553.85
PAY-0000379,INV-000274,ORD-000361,CUS-0043,2026-08-18,Online Transfer,5870733.05
PAY-0000380,INV-000275,ORD-000362,CUS-0102,2026-07-22,Bank Transfer,46750.05
PAY-0000381,INV-000276,ORD-000363,CUS-0095,2026-03-08,Online Transfer,3056860.89
PAY-0000382,INV-000276,ORD-000363,CUS-0095,2026-05-01,Bank Transfer,1020419.66
PAY-0000383,INV-000277,ORD-000364,CUS-0017,2026-06-21,Bank Transfer,1409.18
PAY-0000384,INV-000277,ORD-000364,CUS-0017,2026-07-18,Bank Transfer,1800.14
PAY-0000385,INV-000278,ORD-000365,CUS-0050,2026-02-23,Bank Transfer,6205403.17
PAY-0000386,INV-000279,ORD-000366,CUS-0117,2026-07-25,Cheque,130038.75
PAY-0000387,INV-000280,ORD-000367,CUS-0005,2026-08-28,Online Transfer,335338.45
PAY-0000388,INV-000281,ORD-000368,CUS-0005,2025-12-17,Cheque,1311519.85
PAY-0000389,INV-000282,ORD-000369,CUS-0074,2026-05-16,Bank Transfer,24686.06
PAY-0000390,INV-000282,ORD-000369,CUS-0074,2026-05-19,Bank Transfer,419173.89
PAY-0000391,INV-000283,ORD-000370,CUS-0045,2025-12-13,Cheque,605179.95
PAY-0000392,INV-000283,ORD-000370,CUS-0045,2026-04-12,Cheque,20408.85
PAY-0000393,INV-000284,ORD-000371,CUS-0037,2026-08-23,Online Transfer,1259691.3
PAY-0000394,INV-000285,ORD-000374,CUS-0001,2025-06-17,Bank Transfer,665955.74
PAY-0000395,INV-000285,ORD-000374,CUS-0001,2026-08-11,Bank Transfer,125847.86
PAY-0000396,INV-000286,ORD-000375,CUS-0073,2026-08-28,Cheque,181867.5
PAY-0000397,INV-000287,ORD-000376,CUS-0037,2026-05-03,Bank Transfer,464433.25
PAY-0000398,INV-000288,ORD-000377,CUS-0056,2026-05-22,Online Transfer,354236.0
PAY-0000399,INV-000289,ORD-000379,CUS-0041,2025-11-04,Cash,117749.62
PAY-0000400,INV-000289,ORD-000379,CUS-0041,2026-08-22,Bank Transfer,81304.58
PAY-0000401,INV-000290,ORD-000380,CUS-0004,2026-05-10,Cheque,190441.78
PAY-0000402,INV-000291,ORD-000381,CUS-0041,2025-12-11,Cheque,339840.0
PAY-0000403,INV-000292,ORD-000382,CUS-0036,2026-04-26,Bank Transfer,1564565.97
PAY-0000404,INV-000292,ORD-000382,CUS-0036,2026-05-15,Bank Transfer,4688121.28
PAY-0000405,INV-000293,ORD-000383,CUS-0079,2026-07-21,Bank Transfer,777707.03
PAY-0000406,INV-000294,ORD-000384,CUS-0075,2026-08-27,Bank Transfer,1275696.52
PAY-0000407,INV-000295,ORD-000385,CUS-0083,2026-07-07,Cheque,23525.36
PAY-0000408,INV-000295,ORD-000385,CUS-0083,2026-08-21,Cheque,341401.01
PAY-0000409,INV-000296,ORD-000387,CUS-0074,2026-08-28,Bank Transfer,1082375.65
PAY-0000410,INV-000297,ORD-000388,CUS-0120,2026-07-07,Online Transfer,21972.67
PAY-0000411,INV-000297,ORD-000388,CUS-0120,2026-07-10,Bank Transfer,1885851.33
PAY-0000412,INV-000298,ORD-000389,CUS-0031,2026-07-04,Bank Transfer,6861.68
PAY-0000413,INV-000299,ORD-000390,CUS-0094,2025-12-08,Cheque,233728.5
PAY-0000414,INV-000300,ORD-000391,CUS-0025,2025-12-23,Cheque,37022.99
PAY-0000415,INV-000300,ORD-000391,CUS-0025,2026-04-29,Bank Transfer,195351.64
PAY-0000416,INV-000300,ORD-000391,CUS-0025,2026-05-21,Cheque,836504.77
PAY-0000417,INV-000301,ORD-000393,CUS-0021,2026-04-15,Bank Transfer,436614.75
PAY-0000418,INV-000302,ORD-000400,CUS-0011,2026-02-24,Bank Transfer,2261565.88
PAY-0000419,INV-000303,ORD-000401,CUS-0011,2026-03-25,Online Transfer,7557979.65
PAY-0000420,INV-000304,ORD-000402,CUS-0081,2025-11-29,Bank Transfer,2365053.35
PAY-0000421,INV-000305,ORD-000403,CUS-0004,2026-01-12,Cheque,2213801.59
PAY-0000422,INV-000305,ORD-000403,CUS-0004,2026-03-18,Bank Transfer,120675.06
PAY-0000423,INV-000305,ORD-000403,CUS-0004,2026-07-11,Online Transfer,1060588.37
PAY-0000424,INV-000306,ORD-000404,CUS-0120,2025-12-07,Bank Transfer,177706.89
PAY-0000425,INV-000306,ORD-000404,CUS-0120,2026-06-16,Bank Transfer,1263571.66
PAY-0000426,INV-000307,ORD-000405,CUS-0004,2026-09-01,Bank Transfer,143885.07
PAY-0000427,INV-000308,ORD-000406,CUS-0094,2026-05-25,Bank Transfer,274645.1
PAY-0000428,INV-000308,ORD-000406,CUS-0094,2026-07-25,Online Transfer,1377590.9
PAY-0000429,INV-000309,ORD-000407,CUS-0060,2026-08-21,Online Transfer,724921.2
PAY-0000430,INV-000310,ORD-000408,CUS-0084,2026-05-17,Online Transfer,2262911.2
PAY-0000431,INV-000310,ORD-000408,CUS-0084,2026-08-27,Online Transfer,68730.45
PAY-0000432,INV-000311,ORD-000409,CUS-0075,2025-10-04,Bank Transfer,2263847.7
PAY-0000433,INV-000312,ORD-000410,CUS-0037,2026-07-26,Online Transfer,210113.75
PAY-0000434,INV-000313,ORD-000411,CUS-0119,2026-06-21,Bank Transfer,316682.5
PAY-0000435,INV-000314,ORD-000412,CUS-0067,2025-12-25,Bank Transfer,3769020.3
PAY-0000436,INV-000315,ORD-000414,CUS-0005,2026-06-22,Bank Transfer,3013725.9
PAY-0000437,INV-000316,ORD-000416,CUS-0074,2025-12-04,Bank Transfer,584049.85
PAY-0000438,INV-000317,ORD-000417,CUS-0050,2026-05-19,Bank Transfer,2863926.38
PAY-0000439,INV-000318,ORD-000420,CUS-0036,2025-11-03,Bank Transfer,3551221.8
PAY-0000440,INV-000319,ORD-000421,CUS-0011,2026-05-02,Bank Transfer,1017643.8
PAY-0000441,INV-000320,ORD-000422,CUS-0067,2025-11-13,Bank Transfer,3518537.27
PAY-0000442,INV-000321,ORD-000425,CUS-0069,2026-01-24,Bank Transfer,265881.49
PAY-0000443,INV-000321,ORD-000425,CUS-0069,2026-08-15,Online Transfer,134647.39
PAY-0000444,INV-000322,ORD-000427,CUS-0037,2026-08-09,Cheque,343576.76
PAY-0000445,INV-000323,ORD-000428,CUS-0055,2025-09-27,Online Transfer,1217339.63
PAY-0000446,INV-000323,ORD-000428,CUS-0055,2026-01-14,Cash,2385591.08
PAY-0000447,INV-000323,ORD-000428,CUS-0055,2026-05-15,Bank Transfer,2403388.76
PAY-0000448,INV-000324,ORD-000430,CUS-0100,2025-11-21,Bank Transfer,293992.18
PAY-0000449,INV-000324,ORD-000430,CUS-0100,2026-01-06,Bank Transfer,883901.36
PAY-0000450,INV-000324,ORD-000430,CUS-0100,2026-04-12,Online Transfer,348302.23
PAY-0000451,INV-000325,ORD-000432,CUS-0096,2026-05-07,Bank Transfer,1843950.6
PAY-0000452,INV-000326,ORD-000434,CUS-0022,2026-07-11,Cash,4806713.78
PAY-0000453,INV-000327,ORD-000435,CUS-0024,2026-05-28,Bank Transfer,7157151.35
PAY-0000454,INV-000328,ORD-000436,CUS-0065,2026-03-25,Cheque,60632.75
PAY-0000455,INV-000329,ORD-000437,CUS-0013,2026-03-01,Bank Transfer,153573.44
PAY-0000456,INV-000329,ORD-000437,CUS-0013,2026-08-29,Bank Transfer,99651.61
PAY-0000457,INV-000330,ORD-000438,CUS-0050,2026-08-12,Bank Transfer,147355.45
PAY-0000458,INV-000331,ORD-000439,CUS-0084,2026-04-28,Bank Transfer,46566.96
PAY-0000459,INV-000331,ORD-000439,CUS-0084,2026-09-01,Cheque,929393.64
PAY-0000460,INV-000332,ORD-000440,CUS-0012,2025-11-05,Online Transfer,1716551.9
PAY-0000461,INV-000333,ORD-000441,CUS-0041,2025-06-15,Online Transfer,443411.55
PAY-0000462,INV-000334,ORD-000442,CUS-0072,2026-03-12,Bank Transfer,1812716.0
PAY-0000463,INV-000335,ORD-000445,CUS-0021,2025-09-12,Bank Transfer,1080177.9
PAY-0000464,INV-000336,ORD-000446,CUS-0075,2025-12-24,Online Transfer,5813919.0
PAY-0000465,INV-000337,ORD-000448,CUS-0001,2026-08-28,Online Transfer,394947.18
PAY-0000466,INV-000338,ORD-000452,CUS-0110,2026-07-05,Online Transfer,94864.5
PAY-0000467,INV-000339,ORD-000453,CUS-0014,2026-06-25,Cheque,261127.9
PAY-0000468,INV-000339,ORD-000453,CUS-0014,2026-07-28,Cheque,417360.3
PAY-0000469,INV-000340,ORD-000455,CUS-0067,2025-08-05,Cheque,1261089.69
PAY-0000470,INV-000340,ORD-000455,CUS-0067,2026-08-13,Bank Transfer,1371549.31
PAY-0000471,INV-000341,ORD-000456,CUS-0090,2025-07-26,Online Transfer,2262239.22
PAY-0000472,INV-000341,ORD-000456,CUS-0090,2025-10-16,Cash,4238897.03
PAY-0000473,INV-000342,ORD-000457,CUS-0075,2026-04-13,Cash,3023254.4
PAY-0000474,INV-000343,ORD-000458,CUS-0046,2026-07-27,Cheque,706137.07
PAY-0000475,INV-000344,ORD-000459,CUS-0067,2025-11-27,Bank Transfer,3256900.3
PAY-0000476,INV-000345,ORD-000460,CUS-0001,2026-07-26,Bank Transfer,2151554.48
PAY-0000477,INV-000346,ORD-000461,CUS-0113,2025-09-06,Bank Transfer,842389.43
PAY-0000478,INV-000346,ORD-000461,CUS-0113,2025-10-16,Bank Transfer,1029289.83
PAY-0000479,INV-000346,ORD-000461,CUS-0113,2025-10-29,Bank Transfer,894099.14
PAY-0000480,INV-000347,ORD-000462,CUS-0053,2026-04-22,Cheque,1214330.62
PAY-0000481,INV-000348,ORD-000465,CUS-0113,2026-08-30,Bank Transfer,592451.45
PAY-0000482,INV-000349,ORD-000466,CUS-0045,2026-08-13,Online Transfer,365346.92
PAY-0000483,INV-000349,ORD-000466,CUS-0045,2026-08-21,Bank Transfer,111718.89
PAY-0000484,INV-000349,ORD-000466,CUS-0045,2026-08-31,Bank Transfer,115799.01
PAY-0000485,INV-000350,ORD-000467,CUS-0018,2026-02-08,Online Transfer,11425.27
PAY-0000486,INV-000350,ORD-000467,CUS-0018,2026-06-05,Cash,233808.23
PAY-0000487,INV-000351,ORD-000468,CUS-0001,2025-09-17,Bank Transfer,1005603.73
PAY-0000488,INV-000351,ORD-000468,CUS-0001,2026-04-26,Bank Transfer,1174474.29
PAY-0000489,INV-000352,ORD-000469,CUS-0035,2026-08-22,Cash,1789130.75
PAY-0000490,INV-000353,ORD-000470,CUS-0038,2026-05-12,Cheque,208563.52
PAY-0000491,INV-000354,ORD-000472,CUS-0023,2026-06-28,Cheque,221068.8
PAY-0000492,INV-000355,ORD-000475,CUS-0113,2026-08-20,Bank Transfer,3357440.73
PAY-0000493,INV-000356,ORD-000476,CUS-0001,2026-08-31,Online Transfer,1352885.78
PAY-0000494,INV-000357,ORD-000477,CUS-0052,2025-03-19,Cheque,74220.4
PAY-0000495,INV-000358,ORD-000478,CUS-0065,2026-07-10,Bank Transfer,307258.71
PAY-0000496,INV-000358,ORD-000478,CUS-0065,2026-08-18,Online Transfer,135399.12
PAY-0000497,INV-000359,ORD-000479,CUS-0047,2026-04-02,Online Transfer,599131.72
PAY-0000498,INV-000360,ORD-000482,CUS-0024,2026-01-29,Online Transfer,1748069.7
PAY-0000499,INV-000361,ORD-000483,CUS-0112,2026-03-14,Cheque,1673450.93
PAY-0000500,INV-000362,ORD-000484,CUS-0045,2025-12-27,Bank Transfer,210876.81
PAY-0000501,INV-000362,ORD-000484,CUS-0045,2026-08-08,Online Transfer,1998710.07
PAY-0000502,INV-000363,ORD-000485,CUS-0039,2026-08-27,Online Transfer,1387033.95
PAY-0000503,INV-000364,ORD-000486,CUS-0047,2026-03-19,Online Transfer,188132.16
PAY-0000504,INV-000364,ORD-000486,CUS-0047,2026-06-26,Bank Transfer,518053.59
PAY-0000505,INV-000365,ORD-000487,CUS-0095,2026-02-28,Cheque,370765.85
PAY-0000506,INV-000365,ORD-000487,CUS-0095,2026-08-17,Cheque,1174868.95
PAY-0000507,INV-000366,ORD-000488,CUS-0028,2026-08-05,Online Transfer,224772.3
PAY-0000508,INV-000367,ORD-000491,CUS-0090,2026-07-10,Bank Transfer,2414917.2
PAY-0000509,INV-000368,ORD-000492,CUS-0108,2026-08-30,Cash,246877.73
PAY-0000510,INV-000368,ORD-000492,CUS-0108,2026-08-31,Bank Transfer,24234.27
PAY-0000511,INV-000369,ORD-000495,CUS-0041,2026-08-10,Bank Transfer,363434.23
PAY-0000512,INV-000369,ORD-000495,CUS-0041,2026-08-18,Cheque,138655.77
PAY-0000513,INV-000370,ORD-000496,CUS-0046,2026-05-11,Cheque,3142658.6
PAY-0000514,INV-000371,ORD-000499,CUS-0037,2025-11-26,Online Transfer,307817.45
PAY-0000515,INV-000371,ORD-000499,CUS-0037,2025-12-19,Online Transfer,357513.75
PAY-0000516,INV-000372,ORD-000500,CUS-0055,2026-08-26,Bank Transfer,549306.22
PAY-0000517,INV-000373,ORD-000502,CUS-0079,2026-04-01,Cheque,95855.6
PAY-0000518,INV-000373,ORD-000502,CUS-0079,2026-08-21,Bank Transfer,961946.55
PAY-0000519,INV-000374,ORD-000503,CUS-0050,2025-12-15,Cheque,223245.75
PAY-0000520,INV-000374,ORD-000503,CUS-0050,2025-12-31,Online Transfer,243601.42
PAY-0000521,INV-000374,ORD-000503,CUS-0050,2026-08-30,Online Transfer,623406.45
PAY-0000522,INV-000375,ORD-000504,CUS-0055,2026-05-23,Cheque,1896431.69
PAY-0000523,INV-000375,ORD-000504,CUS-0055,2026-08-06,Bank Transfer,1510343.95
PAY-0000524,INV-000376,ORD-000505,CUS-0074,2025-12-12,Bank Transfer,1209559.0
PAY-0000525,INV-000377,ORD-000507,CUS-0046,2026-02-03,Bank Transfer,153069.6
PAY-0000526,INV-000378,ORD-000508,CUS-0055,2026-06-23,Bank Transfer,4579880.9
PAY-0000527,INV-000379,ORD-000510,CUS-0005,2026-05-16,Bank Transfer,629650.89
PAY-0000528,INV-000379,ORD-000510,CUS-0005,2026-07-04,Online Transfer,3861188.69
PAY-0000529,INV-000380,ORD-000512,CUS-0071,2026-05-25,Online Transfer,768495.65
PAY-0000530,INV-000381,ORD-000513,CUS-0009,2026-07-24,Cheque,144612.4
PAY-0000531,INV-000381,ORD-000513,CUS-0009,2026-08-27,Cheque,108910.6
PAY-0000532,INV-000382,ORD-000514,CUS-0059,2026-01-19,Online Transfer,1759043.7
PAY-0000533,INV-000383,ORD-000515,CUS-0096,2026-02-23,Bank Transfer,948684.82
PAY-0000534,INV-000383,ORD-000515,CUS-0096,2026-05-31,Bank Transfer,1517799.85
PAY-0000535,INV-000384,ORD-000517,CUS-0001,2026-03-26,Bank Transfer,4323444.78
PAY-0000536,INV-000385,ORD-000518,CUS-0010,2026-07-10,Bank Transfer,965629.57
PAY-0000537,INV-000385,ORD-000518,CUS-0010,2026-08-13,Cheque,1133481.28
PAY-0000538,INV-000386,ORD-000519,CUS-0068,2026-08-29,Bank Transfer,15017.94
PAY-0000539,INV-000387,ORD-000520,CUS-0101,2026-08-17,Bank Transfer,324133.75
PAY-0000540,INV-000388,ORD-000521,CUS-0083,2026-08-18,Bank Transfer,3854989.2
PAY-0000541,INV-000389,ORD-000522,CUS-0001,2026-01-05,Bank Transfer,435399.04
PAY-0000542,INV-000389,ORD-000522,CUS-0001,2026-05-11,Bank Transfer,70015.61
PAY-0000543,INV-000390,ORD-000524,CUS-0097,2026-08-10,Online Transfer,1758564.32
PAY-0000544,INV-000391,ORD-000525,CUS-0054,2026-06-15,Bank Transfer,2606996.12
PAY-0000545,INV-000392,ORD-000526,CUS-0084,2026-08-11,Bank Transfer,142891.29
PAY-0000546,INV-000393,ORD-000527,CUS-0021,2026-07-31,Bank Transfer,270161.0
PAY-0000547,INV-000394,ORD-000528,CUS-0059,2026-05-27,Bank Transfer,413874.67
PAY-0000548,INV-000395,ORD-000529,CUS-0120,2026-05-15,Cheque,354088.5
PAY-0000549,INV-000396,ORD-000530,CUS-0081,2026-01-18,Cheque,1254122.51
PAY-0000550,INV-000396,ORD-000530,CUS-0081,2026-04-03,Cash,1046036.74
PAY-0000551,INV-000397,ORD-000531,CUS-0046,2026-06-23,Bank Transfer,4065120.65
PAY-0000552,INV-000398,ORD-000532,CUS-0061,2026-01-08,Bank Transfer,239609.5
PAY-0000553,INV-000399,ORD-000533,CUS-0038,2025-08-18,Cheque,577458.07
PAY-0000554,INV-000400,ORD-000534,CUS-0115,2026-01-04,Cheque,80286.81
PAY-0000555,INV-000400,ORD-000534,CUS-0115,2026-01-06,Cheque,18475.19
PAY-0000556,INV-000401,ORD-000535,CUS-0075,2026-07-27,Cheque,493386.18
PAY-0000557,INV-000401,ORD-000535,CUS-0075,2026-08-20,Bank Transfer,888042.77
PAY-0000558,INV-000402,ORD-000536,CUS-0013,2026-08-27,Online Transfer,453174.02
PAY-0000559,INV-000402,ORD-000536,CUS-0013,2026-09-01,Online Transfer,639942.58
PAY-0000560,INV-000403,ORD-000537,CUS-0042,2026-07-25,Bank Transfer,1348020.2
PAY-0000561,INV-000404,ORD-000538,CUS-0095,2026-08-08,Online Transfer,1111524.6
PAY-0000562,INV-000405,ORD-000539,CUS-0109,2026-08-02,Bank Transfer,142662.13
PAY-0000563,INV-000405,ORD-000539,CUS-0109,2026-08-28,Cheque,307997.57
PAY-0000564,INV-000406,ORD-000541,CUS-0079,2026-01-19,Bank Transfer,71069.8
PAY-0000565,INV-000407,ORD-000542,CUS-0067,2025-07-23,Bank Transfer,3266812.3
PAY-0000566,INV-000408,ORD-000543,CUS-0084,2026-08-17,Cheque,1226897.62
PAY-0000567,INV-000409,ORD-000544,CUS-0073,2025-11-22,Bank Transfer,103159.9
PAY-0000568,INV-000410,ORD-000545,CUS-0108,2026-07-22,Online Transfer,6741932.95
PAY-0000569,INV-000411,ORD-000549,CUS-0120,2026-03-10,Cheque,236165.8
PAY-0000570,INV-000411,ORD-000549,CUS-0120,2026-03-12,Bank Transfer,359447.46
PAY-0000571,INV-000412,ORD-000550,CUS-0009,2026-07-12,Cash,523869.85
PAY-0000572,INV-000413,ORD-000551,CUS-0059,2026-08-15,Cheque,25771.16
PAY-0000573,INV-000414,ORD-000553,CUS-0070,2026-05-03,Cheque,486381.4
PAY-0000574,INV-000414,ORD-000553,CUS-0070,2026-07-08,Cheque,66675.75
PAY-0000575,INV-000415,ORD-000554,CUS-0120,2026-07-14,Cheque,286244.4
PAY-0000576,INV-000416,ORD-000556,CUS-0035,2026-07-13,Online Transfer,4709688.28
PAY-0000577,INV-000417,ORD-000557,CUS-0066,2026-05-01,Bank Transfer,240053.3
PAY-0000578,INV-000418,ORD-000558,CUS-0092,2026-07-23,Cheque,1764321.21
PAY-0000579,INV-000418,ORD-000558,CUS-0092,2026-08-20,Cheque,927558.21
PAY-0000580,INV-000419,ORD-000559,CUS-0001,2025-12-13,Bank Transfer,4279070.88
PAY-0000581,INV-000420,ORD-000560,CUS-0064,2025-10-05,Bank Transfer,948324.7
PAY-0000582,INV-000421,ORD-000561,CUS-0048,2026-01-17,Bank Transfer,298333.5
PAY-0000583,INV-000422,ORD-000562,CUS-0090,2026-06-18,Cheque,2720094.7
PAY-0000584,INV-000423,ORD-000563,CUS-0081,2025-11-20,Cheque,57195.0
PAY-0000585,INV-000424,ORD-000564,CUS-0063,2026-02-20,Bank Transfer,796104.44
PAY-0000586,INV-000424,ORD-000564,CUS-0063,2026-08-19,Online Transfer,308986.21
PAY-0000587,INV-000425,ORD-000565,CUS-0102,2026-08-27,Cheque,268146.15
PAY-0000588,INV-000426,ORD-000567,CUS-0063,2026-09-01,Online Transfer,106638.0
PAY-0000589,INV-000427,ORD-000569,CUS-0021,2026-02-27,Bank Transfer,2627175.6
